Seconds,Bins,,Counts
"2,253.24",,,
"2,253.68",,,
"2,254.54",,,
"2,255.01",,,
"2,255.42",,,
"2,255.96",,,
"2,256.35",,,
"2,257.00",,,
"2,257.47",,,
"2,257.86",,,
"2,258.40",,,
"2,258.77",,,
"2,259.23",,,
"2,259.67",,,
"2,260.09",,,
"2,260.60",,,
"2,261.11",,,
"2,261.51",,,
"2,261.97",,,
"2,262.34",,,
"2,262.85",,,
"2,263.32",,,
"2,263.76",,,
"2,264.69",,,
"2,265.13",,,
"2,265.59",,,
"2,265.97",,,
"2,266.55",,,
"2,267.08",,,
"2,269.63",,,
"2,269.98",,,
"2,270.93",,,
"2,271.33",,,
"2,271.93",,,
"2,272.30",,,
"2,272.82",,,
"2,273.23",,,
"2,273.65",,,
"2,274.72",,,
"2,275.09",,,
"2,275.60",,,
"2,276.07",,,
"2,276.48",,,
"2,277.20",,,
"2,277.69",,,
"2,278.71",,,
"2,279.11",,,
"2,279.55",,,
"2,279.92",,,
"2,282.61",,,
"2,282.94",,,
"2,283.43",,,
"2,283.91",,,
"2,284.24",,,
"2,284.70",,,
"2,285.22",,,
"2,285.59",,,
"2,286.07",,,
"2,286.49",,,
"2,286.89",,,
"2,287.40",,,
"2,287.89",,,
"2,288.33",,,
"2,288.79",,,
"2,289.35",,,
"2,289.77",,,
"2,290.37",,,
"2,290.76",,,
"2,291.30",,,
"2,291.76",,,
"2,292.46",,,
"2,292.85",,,
"2,293.41",,,
"2,295.11",,,
"2,295.43",,,
"2,295.83",,,
"2,296.29",,,
"2,296.73",,,
"2,297.31",,,
"2,297.75",,,
"2,298.20",,,
"2,298.66",,,
"2,299.54",,,
"2,299.94",,,
"2,300.42",,,
"2,300.84",,,
"2,302.07",,,
"2,302.42",,,
"2,302.89",,,
"2,303.44",,,
"2,303.84",,,
"2,304.28",,,
"2,304.84",,,
"2,305.18",,,
"2,305.70",,,
"2,306.09",,,
"2,306.60",,,
"2,307.02",,,
"2,307.48",,,
"2,307.92",,,
"2,308.99",,,
"2,309.41",,,
"2,309.85",,,
"2,310.32",,,
"2,310.76",,,
"2,311.87",,,
"2,312.75",,,
"2,313.15",,,
"2,313.57",,,
"2,314.03",,,
"2,314.50",,,
"2,314.98",,,
"2,315.42",,,
"2,315.87",,,
"2,316.28",,,
"2,316.98",,,
"2,317.42",,,
"2,317.96",,,
"2,318.37",,,
"2,318.91",,,
"2,319.28",,,
"2,319.77",,,
"2,320.14",,,
"2,320.63",,,
"2,321.02",,,
"2,321.41",,,
"2,321.93",,,
"2,322.30",,,
"2,322.72",,,
"2,323.13",,,
"2,323.55",,,
"2,323.95",,,
"2,324.39",,,
"2,325.06",,,
"2,325.76",,,
"2,326.22",,,
"2,326.69",,,
"2,327.08",,,
"2,327.99",,,
"2,328.57",,,
"2,328.92",,,
"2,329.36",,,
"2,329.77",,,
"2,330.40",,,
"2,330.73",,,
"2,331.19",,,
"2,331.59",,,
"2,332.05",,,
"2,332.49",,,
"2,332.96",,,
"2,333.37",,,
"2,333.74",,,
"2,335.23",,,
"2,335.65",,,
"2,336.02",,,
"2,336.42",,,
"2,336.83",,,
"2,337.23",,,
"2,337.69",,,
"2,338.11",,,
"2,338.48",,,
"2,338.95",,,
"2,339.43",,,
"2,339.83",,,
"2,340.27",,,
"2,340.69",,,
"2,341.13",,,
"2,341.55",,,
"2,342.03",,,
"2,342.45",,,
"2,342.87",,,
"2,343.31",,,
"2,347.98",,,
"2,348.74",,,
"2,349.12",,,
"2,349.58",,,
"2,349.93",,,
"2,350.37",,,
"2,350.88",,,
"2,351.09",,,
"2,351.32",,,
"2,352.51",,,
"2,352.97",,,
"2,353.53",,,
"2,353.92",,,
"2,354.32",,,
"2,354.71",,,
"2,355.18",,,
"2,355.55",,,
"2,355.99",,,
"2,356.43",,,
"2,356.80",,,
"2,357.17",,,
"2,357.59",,,
"2,358.01",,,
"2,358.43",,,
"2,358.82",,,
"2,359.24",,,
"2,359.68",,,
"2,360.12",,,
"2,360.54",,,
"2,360.89",,,
"2,361.33",,,
"2,361.70",,,
"2,362.14",,,
"2,362.56",,,
"2,362.98",,,
"2,363.40",,,
"2,363.81",,,
"2,364.23",,,
"2,364.65",,,
"2,365.11",,,
"2,365.51",,,
"2,366.02",,,
"2,368.85",,,
"2,369.25",,,
"2,369.67",,,
"2,370.06",,,
"2,370.48",,,
"2,370.90",,,
"2,372.92",,,
"2,373.27",,,
"2,373.85",,,
"2,374.38",,,
"2,374.98",,,
"2,375.40",,,
"2,375.80",,,
"2,376.26",,,
"2,377.10",,,
"2,377.68",,,
"2,378.03",,,
"2,378.58",,,
"2,379.14",,,
"2,379.49",,,
"2,379.95",,,
"2,380.32",,,
"2,380.74",,,
"2,381.14",,,
"2,381.58",,,
"2,381.97",,,
"2,382.58",,,
"2,383.02",,,
"2,383.51",,,
"2,383.83",,,
"2,384.20",,,
"2,384.62",,,
"2,384.97",,,
"2,385.46",,,
"2,385.80",,,
"2,386.18",,,
"2,386.64",,,
"2,386.99",,,
"2,387.50",,,
"2,388.08",,,
"2,389.84",,,
"2,390.29",,,
"2,390.75",,,
"2,391.61",,,
"2,391.98",,,
"2,392.61",,,
"2,392.82",,,
"2,393.16",,,
"2,393.56",,,
"2,393.98",,,
"2,394.49",,,
"2,394.81",,,
"2,395.23",,,
"2,395.63",,,
"2,396.00",,,
"2,396.44",,,
"2,396.76",,,
"2,397.18",,,
"2,397.65",,,
"2,398.09",,,
"2,398.44",,,
"2,398.85",,,
"2,399.27",,,
"2,399.81",,,
"2,400.01",,,
"2,400.43",,,
"2,400.83",,,
"2,401.22",,,
"2,401.69",,,
"2,402.55",,,
"2,402.92",,,
"2,403.36",,,
"2,403.94",,,
"2,404.08",,,
"2,404.29",,,
"2,404.66",,,
"2,404.98",,,
"2,405.40",,,
"2,405.82",,,
"2,406.31",,,
"2,406.63",,,
"2,407.10",,,
"2,407.56",,,
"2,408.00",,,
"2,409.40",,,
"2,409.77",,,
"2,410.16",,,
"2,410.51",,,
"2,410.86",,,
"2,411.30",,,
"2,411.65",,,
"2,412.02",,,
"2,412.44",,,
"2,412.79",,,
"2,413.13",,,
"2,413.55",,,
"2,414.02",,,
"2,414.39",,,
"2,414.76",,,
"2,415.20",,,
"2,415.62",,,
"2,416.08",,,
"2,416.43",,,
"2,416.85",,,
"2,417.27",,,
"2,417.71",,,
"2,418.08",,,
"2,418.52",,,
"2,418.96",,,
"2,419.43",,,
"2,419.82",,,
"2,420.22",,,
"2,420.66",,,
"2,421.10",,,
"2,421.56",,,
"2,422.00",,,
"2,422.40",,,
"2,422.82",,,
"2,423.30",,,
"2,423.75",,,
"2,424.21",,,
"2,424.60",,,
"2,425.05",,,
"2,425.46",,,
"2,425.84",,,
"2,427.34",,,
"2,427.69",,,
"2,428.16",,,
"2,428.58",,,
"2,428.97",,,
"2,429.60",,,
"2,430.22",,,
"2,430.48",,,
"2,430.94",,,
"2,431.34",,,
"2,432.27",,,
"2,432.64",,,
"2,433.06",,,
"2,433.50",,,
"2,434.03",,,
"2,434.66",,,
"2,435.15",,,
"2,436.03",,,
"2,436.45",,,
"2,436.86",,,
"2,438.35",,,
"2,438.72",,,
"2,439.16",,,
"2,439.60",,,
"2,440.16",,,
"2,440.56",,,
"2,441.42",,,
"2,442.04",,,
"2,442.39",,,
"2,442.81",,,
"2,443.18",,,
"2,443.64",,,
"2,443.99",,,
"2,444.41",,,
"2,444.88",,,
"2,445.06",,,
"2,445.15",,,
"2,446.55",,,
"2,446.90",,,
"2,447.34",,,
"2,447.78",,,
"2,448.17",,,
"2,448.52",,,
"2,448.92",,,
"2,449.31",,,
"2,449.73",,,
"2,450.17",,,
"2,450.56",,,
"2,451.45",,,
"2,451.68",,,
"2,451.82",,,
"2,452.24",,,
"2,452.61",,,
"2,452.98",,,
"2,453.37",,,
"2,453.72",,,
"2,454.14",,,
"2,454.51",,,
"2,454.91",,,
"2,455.37",,,
"2,455.90",,,
"2,456.32",,,
"2,456.76",,,
"2,457.18",,,
"2,458.90",,,
"2,459.23",,,
"2,460.43",,,
"2,461.18",,,
"2,461.71",,,
"2,462.04",,,
"2,462.45",,,
"2,462.85",,,
"2,463.34",,,
"2,463.75",,,
"2,464.52",,,
"2,464.87",,,
"2,465.31",,,
"2,465.75",,,
"2,466.14",,,
"2,466.84",,,
"2,468.17",,,
"2,468.61",,,
"2,469.05",,,
"2,469.42",,,
"2,469.81",,,
"2,470.23",,,
"2,470.65",,,
"2,471.04",,,
"2,471.53",,,
"2,472.00",,,
"2,472.48",,,
"2,473.67",,,
"2,473.88",,,
"2,473.99",,,
"2,474.76",,,
"2,475.15",,,
"2,476.80",,,
"2,477.10",,,
"2,477.55",,,
"2,478.24",,,
"2,478.41",,,
"2,478.66",,,
"2,479.01",,,
"2,479.43",,,
"2,480.01",,,
"2,480.73",,,
"2,481.24",,,
"2,481.56",,,
"2,482.05",,,
"2,482.54",,,
"2,483.65",,,
"2,484.02",,,
"2,484.35",,,
"2,484.74",,,
"2,485.19",,,
"2,485.56",,,
"2,485.95",,,
"2,486.35",,,
"2,486.79",,,
"2,487.11",,,
"2,487.55",,,
"2,487.95",,,
"2,488.37",,,
"2,488.71",,,
"2,489.11",,,
"2,489.55",,,
"2,489.95",,,
"2,490.39",,,
"2,490.76",,,
"2,491.13",,,
"2,491.59",,,
"2,491.99",,,
"2,492.45",,,
"2,492.85",,,
"2,493.27",,,
"2,493.73",,,
"2,494.15",,,
"2,494.61",,,
"2,495.08",,,
"2,495.54",,,
"2,495.94",,,
"2,496.38",,,
"2,496.82",,,
"2,497.24",,,
"2,497.65",,,
"2,498.07",,,
"2,498.54",,,
"2,499.00",,,
"2,499.56",,,
"2,499.74",,,
"2,500.09",,,
"2,500.63",,,
"2,500.86",,,
"2,501.76",,,
"2,502.23",,,
"2,504.13",,,
"2,504.50",,,
"2,504.97",,,
"2,510.10",,,
"2,510.45",,,
"2,510.80",,,
"2,511.21",,,
"2,511.66",,,
"2,512.03",,,
"2,512.47",,,
"2,512.82",,,
"2,513.24",,,
"2,513.61",,,
"2,513.98",,,
"2,514.42",,,
"2,514.81",,,
"2,515.28",,,
"2,515.72",,,
"2,516.35",,,
"2,516.72",,,
"2,517.11",,,
"2,517.53",,,
"2,517.93",,,
"2,518.34",,,
"2,518.74",,,
"2,519.16",,,
"2,519.55",,,
"2,519.92",,,
"2,520.29",,,
"2,520.71",,,
"2,520.78",,,
"2,521.22",,,
"2,521.97",,,
"2,522.41",,,
"2,522.80",,,
"2,523.31",,,
"2,523.71",,,
"2,524.17",,,
"2,524.64",,,
"2,525.29",,,
"2,525.54",,,
"2,525.96",,,
"2,526.45",,,
"2,526.91",,,
"2,527.26",,,
"2,527.70",,,
"2,528.12",,,
"2,528.54",,,
"2,528.98",,,
"2,529.40",,,
"2,529.79",,,
"2,530.21",,,
"2,530.63",,,
"2,531.11",,,
"2,531.56",,,
"2,531.95",,,
"2,532.35",,,
"2,532.81",,,
"2,533.25",,,
"2,534.25",,,
"2,534.67",,,
"2,535.02",,,
"2,535.41",,,
"2,535.80",,,
"2,536.20",,,
"2,536.69",,,
"2,537.13",,,
"2,537.55",,,
"2,537.92",,,
"2,538.41",,,
"2,538.89",,,
"2,539.24",,,
"2,539.73",,,
"2,540.19",,,
"2,540.68",,,
"2,541.10",,,
"2,541.49",,,
"2,541.89",,,
"2,542.31",,,
"2,542.77",,,
"2,543.14",,,
"2,543.56",,,
"2,544.00",,,
"2,544.40",,,
"2,544.88",,,
"2,545.28",,,
"2,545.67",,,
"2,546.11",,,
"2,546.53",,,
"2,546.97",,,
"2,547.79",,,
"2,549.20",,,
"2,549.57",,,
"2,549.95",,,
"2,550.39",,,
"2,551.66",,,
"2,552.45",,,
"2,552.85",,,
"2,553.29",,,
"2,553.73",,,
"2,554.15",,,
"2,554.52",,,
"2,554.91",,,
"2,555.33",,,
"2,555.75",,,
"2,556.17",,,
"2,556.63",,,
"2,557.14",,,
"2,557.93",,,
"2,558.35",,,
"2,558.82",,,
"2,559.19",,,
"2,559.61",,,
"2,560.02",,,
"2,560.49",,,
"2,560.88",,,
"2,561.35",,,
"2,561.76",,,
"2,562.25",,,
"2,562.69",,,
"2,563.09",,,
"2,563.62",,,
"2,564.13",,,
"2,564.57",,,
"2,565.02",,,
"2,565.46",,,
"2,565.85",,,
"2,566.52",,,
"2,566.92",,,
"2,568.43",,,
"2,568.92",,,
"2,569.38",,,
"2,569.87",,,
"2,570.29",,,
"2,571.26",,,
"2,571.66",,,
"2,572.12",,,
"2,572.93",,,
"2,573.31",,,
"2,573.75",,,
"2,574.16",,,
"2,574.63",,,
"2,575.09",,,
"2,575.49",,,
"2,576.00",,,
"2,576.39",,,
"2,576.79",,,
"2,577.28",,,
"2,577.74",,,
"2,578.16",,,
"2,578.62",,,
"2,579.32",,,
"2,579.76",,,
"2,580.18",,,
"2,580.62",,,
"2,581.29",,,
"2,581.73",,,
"2,583.64",,,
"2,584.03",,,
"2,584.47",,,
"2,584.89",,,
"2,585.29",,,
"2,585.73",,,
"2,586.15",,,
"2,586.56",,,
"2,586.94",,,
"2,587.40",,,
"2,587.84",,,
"2,588.42",,,
"2,588.77",,,
"2,589.26",,,
"2,589.68",,,
"2,590.14",,,
"2,590.53",,,
"2,591.28",,,
"2,591.65",,,
"2,592.02",,,
"2,592.48",,,
"2,592.93",,,
"2,593.34",,,
"2,593.76",,,
"2,594.23",,,
"2,595.76",,,
"2,596.08",,,
"2,596.62",,,
"2,597.62",,,
"2,598.03",,,
"2,598.55",,,
"2,598.94",,,
"2,600.47",,,
"2,600.89",,,
"2,601.75",,,
"2,602.42",,,
"2,602.75",,,
"2,603.47",,,
"2,603.84",,,
"2,604.28",,,
"2,604.84",,,
"2,606.05",,,
"2,606.42",,,
"2,606.93",,,
"2,608.44",,,
"2,608.76",,,
"2,609.20",,,
"2,609.55",,,
"2,610.13",,,
"2,610.48",,,
"2,610.94",,,
"2,611.29",,,
"2,611.73",,,
"2,612.24",,,
"2,612.76",,,
"2,613.20",,,
"2,613.66",,,
"2,614.13",,,
"2,614.57",,,
"2,614.96",,,
"2,615.47",,,
"2,615.89",,,
"2,616.40",,,
"2,617.10",,,
"2,617.61",,,
"2,618.00",,,
"2,618.47",,,
"2,618.89",,,
"2,619.30",,,
"2,619.74",,,
"2,620.28",,,
"2,620.79",,,
"2,621.30",,,
"2,621.65",,,
"2,622.09",,,
"2,622.53",,,
"2,623.04",,,
"2,623.60",,,
"2,624.06",,,
"2,624.53",,,
"2,625.04",,,
"2,625.50",,,
"2,625.92",,,
"2,626.36",,,
"2,626.83",,,
"2,627.36",,,
"2,627.83",,,
"2,628.22",,,
"2,628.71",,,
"2,629.17",,,
"2,629.59",,,
"2,630.10",,,
"2,630.52",,,
"2,631.12",,,
"2,631.73",,,
"2,632.10",,,
"2,632.56",,,
"2,633.00",,,
"2,633.38",,,
"2,633.79",,,
"2,634.23",,,
"2,634.95",,,
"2,635.35",,,
"2,635.79",,,
"2,636.21",,,
"2,636.79",,,
"2,637.23",,,
"2,637.72",,,
"2,638.53",,,
"2,639.55",,,
"2,640.50",,,
"2,640.85",,,
"2,641.32",,,
"2,642.34",,,
"2,642.69",,,
"2,643.13",,,
"2,643.55",,,
"2,643.96",,,
"2,644.40",,,
"2,645.22",,,
"2,645.68",,,
"2,646.19",,,
"2,646.70",,,
"2,647.31",,,
"2,647.72",,,
"2,649.61",,,
"2,649.91",,,
"2,650.40",,,
"2,650.81",,,
"2,651.39",,,
"2,651.79",,,
"2,652.60",,,
"2,652.97",,,
"2,653.48",,,
"2,653.90",,,
"2,654.34",,,
"2,654.76",,,
"2,655.27",,,
"2,655.64",,,
"2,656.15",,,
"2,656.55",,,
"2,657.01",,,
"2,657.55",,,
"2,657.96",,,
"2,658.48",,,
"2,658.96",,,
"2,659.40",,,
"2,659.85",,,
"2,660.59",,,
"2,661.01",,,
"2,661.56",,,
"2,661.96",,,
"2,662.42",,,
"2,662.93",,,
"2,663.40",,,
"2,663.89",,,
"2,664.30",,,
"2,664.81",,,
"2,665.26",,,
"2,665.65",,,
"2,666.21",,,
"2,666.63",,,
"2,667.16",,,
"2,667.62",,,
"2,668.02",,,
"2,668.55",,,
"2,669.04",,,
"2,669.46",,,
"2,669.90",,,
"2,671.50",,,
"2,671.90",,,
"2,672.36",,,
"2,673.62",,,
"2,673.99",,,
"2,674.50",,,
"2,674.94",,,
"2,676.31",,,
"2,676.80",,,
"2,677.24",,,
"2,677.98",,,
"2,678.35",,,
"2,679.44",,,
"2,679.84",,,
"2,680.28",,,
"2,680.65",,,
"2,681.37",,,
"2,681.74",,,
"2,682.21",,,
"2,682.74",,,
"2,683.18",,,
"2,683.58",,,
"2,684.20",,,
"2,684.58",,,
"2,685.02",,,
"2,685.34",,,
"2,685.74",,,
"2,686.18",,,
"2,686.83",,,
"2,687.18",,,
"2,687.73",,,
"2,688.17",,,
"2,689.03",,,
"2,691.15",,,
"2,691.54",,,
"2,692.33",,,
"2,692.70",,,
"2,693.14",,,
"2,694.35",,,
"2,695.44",,,
"2,695.79",,,
"2,696.28",,,
"2,696.63",,,
"2,697.09",,,
"2,697.56",,,
"2,697.95",,,
"2,698.46",,,
"2,699.32",,,
"2,699.74",,,
"2,700.32",,,
"2,700.67",,,
"2,701.34",,,
"2,701.69",,,
"2,702.20",,,
"2,702.71",,,
"2,705.82",,,
"2,706.17",,,
"2,706.56",,,
"2,707.01",,,
"2,707.45",,,
"2,708.54",,,
"2,708.91",,,
"2,709.30",,,
"2,709.77",,,
"2,710.19",,,
"2,710.63",,,
"2,711.12",,,
"2,712.21",,,
"2,712.67",,,
"2,713.93",,,
"2,714.34",,,
"2,714.76",,,
"2,715.69",,,
"2,716.06",,,
"2,717.92",,,
"2,718.55",,,
"2,721.56",,,
"2,722.35",,,
"2,722.73",,,
"2,723.07",,,
"2,723.56",,,
"2,723.93",,,
"2,724.35",,,
"2,725.12",,,
"2,725.49",,,
"2,731.06",,,
"2,731.39",,,
"2,731.85",,,
"2,732.41",,,
"2,732.83",,,
"2,733.80",,,
"2,734.15",,,
"2,734.54",,,
"2,735.03",,,
"2,735.47",,,
"2,736.66",,,
"2,737.03",,,
"2,737.52",,,
"2,737.91",,,
"2,739.54",,,
"2,739.88",,,
"2,740.30",,,
"2,740.72",,,
"2,741.12",,,
"2,741.51",,,
"2,742.02",,,
"2,742.37",,,
"2,742.86",,,
"2,743.34",,,
"2,744.02",,,
"2,744.67",,,
"2,745.20",,,
"2,745.55",,,
"2,746.04",,,
"2,746.41",,,
"2,747.08",,,
"2,747.50",,,
"2,748.04",,,
"2,748.45",,,
"2,748.80",,,
"2,749.27",,,
"2,749.82",,,
"2,750.36",,,
"2,750.82",,,
"2,751.31",,,
"2,753.10",,,
"2,753.61",,,
"2,755.12",,,
"2,755.47",,,
"2,755.95",,,
"2,756.30",,,
"2,756.74",,,
"2,757.18",,,
"2,757.63",,,
"2,758.62",,,
"2,759.06",,,
"2,759.48",,,
"2,759.95",,,
"2,760.83",,,
"2,761.18",,,
"2,761.67",,,
"2,762.11",,,
"2,762.50",,,
"2,763.06",,,
"2,763.85",,,
"2,764.31",,,
"2,765.03",,,
"2,765.89",,,
"2,766.36",,,
"2,767.52",,,
"2,768.31",,,
"2,768.65",,,
"2,769.24",,,
"2,769.63",,,
"2,770.95",,,
"2,771.35",,,
"2,771.81",,,
"2,772.30",,,
"2,772.97",,,
"2,773.37",,,
"2,773.79",,,
"2,774.95",,,
"2,775.34",,,
"2,775.76",,,
"2,776.20",,,
"2,776.71",,,
"2,777.36",,,
"2,777.78",,,
"2,778.36",,,
"2,778.71",,,
"2,779.22",,,
"2,779.59",,,
"2,780.03",,,
"2,780.98",,,
"2,781.31",,,
"2,781.75",,,
"2,782.15",,,
"2,782.61",,,
"2,783.10",,,
"2,783.58",,,
"2,784.07",,,
"2,787.11",,,
"2,787.74",,,
"2,788.07",,,
"2,788.46",,,
"2,788.88",,,
"2,789.37",,,
"2,790.30",,,
"2,790.71",,,
"2,791.55",,,
"2,791.90",,,
"2,792.39",,,
"2,792.83",,,
"2,793.82",,,
"2,794.15",,,
"2,794.59",,,
"2,795.03",,,
"2,795.38",,,
"2,795.87",,,
"2,796.36",,,
"2,796.77",,,
"2,797.70",,,
"2,798.10",,,
"2,798.61",,,
"2,799.07",,,
"2,799.49",,,
"2,799.96",,,
"2,800.30",,,
"2,800.74",,,
"2,801.16",,,
"2,801.53",,,
"2,801.98",,,
"2,802.39",,,
"2,802.83",,,
"2,803.28",,,
"2,803.69",,,
"2,804.72",,,
"2,805.11",,,
"2,805.50",,,
"2,805.88",,,
"2,806.32",,,
"2,806.71",,,
"2,807.13",,,
"2,807.62",,,
"2,808.06",,,
"2,808.64",,,
"2,809.03",,,
"2,809.52",,,
"2,810.01",,,
"2,810.43",,,
"2,810.85",,,
"2,811.26",,,
"2,811.70",,,
"2,812.15",,,
"2,814.75",,,
"2,822.71",,,
"2,823.11",,,
"2,823.62",,,
"2,824.08",,,
"2,824.48",,,
"2,824.87",,,
"2,825.31",,,
"2,825.73",,,
"2,828.21",,,
"2,828.65",,,
"2,829.10",,,
"2,829.49",,,
"2,829.86",,,
"2,830.26",,,
"2,830.70",,,
"2,831.42",,,
"2,831.74",,,
"2,832.18",,,
"2,832.56",,,
"2,832.97",,,
"2,833.48",,,
"2,833.88",,,
"2,834.34",,,
"2,834.72",,,
"2,835.13",,,
"2,835.55",,,
"2,835.99",,,
"2,836.32",,,
"2,836.74",,,
"2,837.15",,,
"2,837.57",,,
"2,837.94",,,
"2,838.38",,,
"2,838.80",,,
"2,839.20",,,
"2,839.64",,,
"2,840.10",,,
"2,840.45",,,
"2,840.92",,,
"2,841.29",,,
"2,841.75",,,
"2,842.19",,,
"2,842.68",,,
"2,843.10",,,
"2,843.52",,,
"2,843.98",,,
"2,844.40",,,
"2,844.86",,,
"2,845.47",,,
"2,845.91",,,
"2,846.46",,,
"2,847.00",,,
"2,848.02",,,
"2,848.37",,,
"2,848.81",,,
"2,849.65",,,
"2,849.97",,,
"2,850.41",,,
"2,850.81",,,
"2,851.18",,,
"2,851.62",,,
"2,851.99",,,
"2,852.46",,,
"2,852.92",,,
"2,853.34",,,
"2,853.76",,,
"2,854.15",,,
"2,854.55",,,
"2,855.03",,,
"2,855.43",,,
"2,855.92",,,
"2,856.31",,,
"2,856.80",,,
"2,857.19",,,
"2,857.63",,,
"2,858.03",,,
"2,858.47",,,
"2,858.93",,,
"2,859.44",,,
"2,859.93",,,
"2,860.35",,,
"2,860.86",,,
"2,861.28",,,
"2,862.18",,,
"2,862.65",,,
"2,863.39",,,
"2,863.76",,,
"2,864.27",,,
"2,864.65",,,
"2,865.09",,,
"2,865.50",,,
"2,865.97",,,
"2,866.41",,,
"2,866.87",,,
"2,867.36",,,
"2,867.90",,,
"2,868.36",,,
"2,868.83",,,
"2,869.27",,,
"2,869.78",,,
"2,870.17",,,
"2,870.71",,,
"2,871.12",,,
"2,871.61",,,
"2,872.01",,,
"2,872.77",,,
"2,873.21",,,
"2,874.68",,,
"2,875.12",,,
"2,875.61",,,
"2,876.00",,,
"2,877.02",,,
"2,877.49",,,
"2,877.90",,,
"2,878.37",,,
"2,879.97",,,
"2,880.34",,,
"2,880.81",,,
"2,881.20",,,
"2,881.57",,,
"2,882.06",,,
"2,882.83",,,
"2,883.31",,,
"2,883.78",,,
"2,885.27",,,
"2,885.66",,,
"2,886.12",,,
"2,886.57",,,
"2,887.01",,,
"2,887.52",,,
"2,889.96",,,
"2,890.30",,,
"2,890.72",,,
"2,891.14",,,
"2,893.32",,,
"2,893.72",,,
"2,894.37",,,
"2,894.72",,,
"2,895.23",,,
"2,895.64",,,
"2,897.41",,,
"2,898.15",,,
"2,898.45",,,
"2,898.87",,,
"2,899.34",,,
"2,899.73",,,
"2,900.20",,,
"2,900.59",,,
"2,901.52",,,
"2,901.89",,,
"2,902.70",,,
"2,903.03",,,
"2,903.49",,,
"2,903.91",,,
"2,904.38",,,
"2,905.03",,,
"2,905.51",,,
"2,905.98",,,
"2,906.88",,,
"2,907.56",,,
"2,907.93",,,
"2,908.49",,,
"2,909.58",,,
"2,910.04",,,
"2,910.44",,,
"2,911.57",,,
"2,911.97",,,
"2,912.78",,,
"2,913.13",,,
"2,913.59",,,
"2,914.36",,,
"2,914.71",,,
"2,915.15",,,
"2,915.61",,,
"2,915.96",,,
"2,916.33",,,
"2,916.82",,,
"2,917.24",,,
"2,917.68",,,
"2,918.12",,,
"2,918.70",,,
"2,919.77",,,
"2,920.28",,,
"2,920.63",,,
"2,921.14",,,
"2,921.60",,,
"2,922.12",,,
"2,922.51",,,
"2,923.09",,,
"2,923.58",,,
"2,924.02",,,
"2,924.44",,,
"2,924.90",,,
"2,925.39",,,
"2,925.81",,,
"2,926.23",,,
"2,926.62",,,
"2,927.25",,,
"2,927.97",,,
"2,928.34",,,
"2,928.76",,,
"2,929.27",,,
"2,929.71",,,
"2,930.31",,,
"2,930.75",,,
"2,932.24",,,
"2,932.61",,,
"2,933.08",,,
"2,933.91",,,
"2,934.38",,,
"2,934.77",,,
"2,935.21",,,
"2,935.68",,,
"2,936.12",,,
"2,936.98",,,
"2,938.00",,,
"2,938.32",,,
"2,938.83",,,
"2,939.21",,,
"2,939.58",,,
"2,940.23",,,
"2,940.64",,,
"2,941.11",,,
"2,944.75",,,
"2,945.29",,,
"2,945.66",,,
"2,946.05",,,
"2,946.43",,,
"2,946.89",,,
"2,948.56",,,
"2,949.00",,,
"2,955.02",,,
"2,957.85",,,
"2,959.92",,,
"2,960.57",,,
"2,960.89",,,
"2,961.40",,,
"2,961.75",,,
"2,965.49",,,
"2,965.93",,,
"2,966.47",,,
"2,966.88",,,
"2,971.13",,,
"2,971.48",,,
"2,971.85",,,
"2,972.62",,,
"2,972.99",,,
"2,973.55",,,
"2,973.92",,,
"2,974.52",,,
"2,974.82",,,
"2,975.27",,,
"2,975.64",,,
"2,976.47",,,
"2,976.77",,,
"2,977.17",,,
"2,978.10",,,
"2,979.38",,,
"2,980.49",,,
"2,984.67",,,
"2,985.04",,,
"2,985.55",,,
"2,985.90",,,
"2,986.34",,,
"2,987.60",,,
"2,987.97",,,
"2,988.50",,,
"2,989.57",,,
"2,989.87",,,
"2,991.96",,,
"2,992.19",,,
"2,993.12",,,
"2,993.40",,,
"2,993.68",,,
"2,994.12",,,
"2,994.52",,,
"2,994.89",,,
"2,996.40",,,
"2,996.72",,,
"2,997.74",,,
"2,998.76",,,
"2,999.02",,,
"3,000.09",,,
"3,000.46",,,
"3,001.62",,,
"3,001.95",,,
"3,002.29",,,
"3,002.64",,,
"3,003.01",,,
"3,003.39",,,
"3,004.43",,,
"3,004.85",,,
"3,006.40",,,
"3,007.29",,,
"3,008.82",,,
"3,009.12",,,
"3,010.30",,,
"3,010.65",,,
"3,014.39",,,
"3,014.51",,,
"3,015.92",,,
"3,016.62",,,
"3,018.06",,,
"3,018.13",,,
"3,022.22",,,
"3,022.59",,,
"3,024.17",,,
"3,025.93",,,
"3,028.88",,,
"3,032.08",,,
"3,034.04",,,
"3,034.34",,,
"3,034.80",,,
"3,035.80",,,
"3,035.96",,,
"3,036.03",,,
"3,036.29",,,
"3,036.82",,,
"3,039.14",,,
"3,040.28",,,
"3,040.61",,,
"3,042.84",,,
"3,042.93",,,
"3,055.00",,,
"3,055.75",,,
"3,056.84",,,
"3,059.25",,,
"3,066.85",,,
"3,067.29",,,
"3,067.68",,,
"3,068.08",,,
"3,068.38",,,
"3,068.75",,,
"3,069.12",,,
"3,071.88",,,
"3,074.21",,,
"3,075.48",,,
"3,076.55",,,
"3,077.69",,,
"3,077.99",,,
"3,078.36",,,
"3,078.76",,,
"3,079.06",,,
